,Home,Away,Home Score,Away Score,Tournament,Year,City,Country
3178,Antonio Veic,Albert Montanes,2,0,Kitzbühel,2014,Kitzbuhel,Austria
3179,Lukas Dlouhy,Marco Cecchinato,2,1,Kitzbühel,2014,Kitzbuhel,Austria
3180,Mats Moraing,Mate Delic,2,0,Kitzbühel,2014,Kitzbuhel,Austria
3181,Andre Ghem,Renzo Olivo,2,1,Kitzbühel,2014,Kitzbuhel,Austria
3182,Alex Bolt,Riccardo Bellotti,2,0,Kitzbühel,2014,Kitzbuhel,Austria
3183,Tomislav Brkic,Alexandar Lazov,2,0,Kitzbühel,2014,Kitzbuhel,Austria
3184,Viktor Galovic,Philipp Davydenko,2,0,Kitzbühel,2014,Kitzbuhel,Austria
3185,Fred Gil,Duje Kekez,2,0,Kitzbühel,2014,Kitzbuhel,Austria
3186,Aslan Karatsev,Philipp Oswald,2,0,Kitzbühel,2014,Kitzbuhel,Austria
3187,Jozef Kovalik,Dekel Bar,2,0,Kitzbühel,2014,Kitzbuhel,Austria
3188,Henri Laaksonen,Alexander Erler,2,0,Kitzbühel,2014,Kitzbuhel,Austria
3189,Maximilian Neuchrist,Matthias Haim,2,1,Kitzbühel,2014,Kitzbuhel,Austria
3190,Mate Pavic,Wilson Leite,2,1,Kitzbühel,2014,Kitzbuhel,Austria
3191,Milos Raonic,Vasek Pospisil,2,0,Washington,2014,Washington,United States
3192,Milos Raonic,Donald Young,2,0,Washington,2014,Washington,United States
3193,Vasek Pospisil,Richard Gasquet,2,1,Washington,2014,Washington,United States
3194,Milos Raonic,Steve Johnson,2,0,Washington,2014,Washington,United States
3195,Richard Gasquet,Kei Nishikori,2,0,Washington,2014,Washington,United States
3196,Donald Young,Kevin Anderson,2,1,Washington,2014,Washington,United States
3197,Vasek Pospisil,Santiago Giraldo,2,1,Washington,2014,Washington,United States
3198,Vasek Pospisil,Tomas Berdych,2,0,Washington,2014,Washington,United States
3199,Milos Raonic,Lleyton Hewitt,2,0,Washington,2014,Washington,United States
3200,Kei Nishikori,Lukas Lacko,2,1,Washington,2014,Washington,United States
3201,Richard Gasquet,Tim Smyczek,2,0,Washington,2014,Washington,United States
3202,Kevin Anderson,Malek Jaziri,2,0,Washington,2014,Washington,United States
3203,Steve Johnson,Ivo Karlovic,2,1,Washington,2014,Washington,United States
3204,Santiago Giraldo,Victor Estrella Burgos,2,0,Washington,2014,Washington,United States
3205,Donald Young,Denis Istomin,2,1,Washington,2014,Washington,United States
3206,Tomas Berdych,Robby Ginepri,2,0,Washington,2014,Washington,United States
3207,Milos Raonic,Jack Sock,2,0,Washington,2014,Washington,United States
3208,Kei Nishikori,Sam Querrey,2,1,Washington,2014,Washington,United States
3209,Steve Johnson,John Isner,2,1,Washington,2014,Washington,United States
3210,Richard Gasquet,Dudi Sela,2,0,Washington,2014,Washington,United States
3211,Kevin Anderson,Evgeny Donskoy,2,0,Washington,2014,Washington,United States
3212,Victor Estrella Burgos,Feliciano Lopez,2,0,Washington,2014,Washington,United States
3213,Ivo Karlovic,Benoit Paire,2,1,Washington,2014,Washington,United States
3214,Santiago Giraldo,Benjamin Becker,2,0,Washington,2014,Washington,United States
3215,Malek Jaziri,Radek Stepanek,2,1,Washington,2014,Washington,United States
3216,Tim Smyczek,Jeremy Chardy,2,1,Washington,2014,Washington,United States
3217,Vasek Pospisil,Rajeev Ram,2,0,Washington,2014,Washington,United States
3218,Lleyton Hewitt,Marinko Matosevic,2,0,Washington,2014,Washington,United States
3219,Denis Istomin,Bernard Tomic,2,0,Washington,2014,Washington,United States
3220,Lukas Lacko,Yen-Hsun Lu,2,0,Washington,2014,Washington,United States
3221,Donald Young,Julien Benneteau,2,0,Washington,2014,Washington,United States
3222,Benjamin Becker,Blaz Kavcic,2,0,Washington,2014,Washington,United States
3223,Evgeny Donskoy,Frances Tiafoe,2,0,Washington,2014,Washington,United States
3224,Victor Estrella Burgos,Tobias Kamke,2,1,Washington,2014,Washington,United States
3225,Robby Ginepri,Alejandro Falla,2,0,Washington,2014,Washington,United States
3226,Malek Jaziri,Sergiy Stakhovsky,2,0,Washington,2014,Washington,United States
3227,Steve Johnson,James Duckworth,2,0,Washington,2014,Washington,United States
3228,Lukas Lacko,Filip Peliwo,2,0,Washington,2014,Washington,United States
3229,Marinko Matosevic,Illya Marchenko,2,0,Washington,2014,Washington,United States
3230,Benoit Paire,Frank Dancevic,2,0,Washington,2014,Washington,United States
3231,Sam Querrey,Michael Russell,2,0,Washington,2014,Washington,United States
3232,Rajeev Ram,Jared Donaldson,2,1,Washington,2014,Washington,United States
3233,Dudi Sela,Sam Groth,2,1,Washington,2014,Washington,United States
3234,Tim Smyczek,Alex Kuznetsov,2,0,Washington,2014,Washington,United States
3235,Jack Sock,Michael Berrer,2,0,Washington,2014,Washington,United States
3236,Bernard Tomic,Alejandro Gonzalez,2,0,Washington,2014,Washington,United States
3237,Donald Young,Yuichi Sugita,2,1,Washington,2014,Washington,United States
3238,Robby Ginepri,Sam Groth,2,0,Washington,2014,Washington,United States
3239,Yuichi Sugita,Andrew Carter,2,0,Washington,2014,Washington,United States
3240,Rajeev Ram,Emilio Gomez,2,0,Washington,2014,Washington,United States
3241,Illya Marchenko,Marius Copil,2,1,Washington,2014,Washington,United States
3242,Alex Kuznetsov,Jordi Arconada,2,1,Washington,2014,Washington,United States
3243,Jared Donaldson,Sekou Bangoura,2,0,Washington,2014,Washington,United States
3244,Sam Groth,Stefan Kozlov,2,1,Washington,2014,Washington,United States
3245,Yuichi Sugita,Takanyi Garanganga,2,0,Washington,2014,Washington,United States
3246,Sekou Bangoura,Yuki Bhambri,2,0,Washington,2014,Washington,United States
3247,Rajeev Ram,Michael Shabaz,2,0,Washington,2014,Washington,United States
3248,Marius Copil,Saketh Myneni,2,0,Washington,2014,Washington,United States
3249,Alex Kuznetsov,Ryan Shane,2,0,Washington,2014,Washington,United States
3250,Illya Marchenko,Antoine Benneteau,2,0,Washington,2014,Washington,United States
3251,Jordi Arconada,Michael Llodra,0,0,Washington,2014,Washington,United States
3252,Jared Donaldson,Gonzalo Lama,2,0,Washington,2014,Washington,United States
3253,Emilio Gomez,Sanam Singh,2,1,Washington,2014,Washington,United States
3254,Robby Ginepri,Steven Diez,2,1,Washington,2014,Washington,United States
3255,Andrew Carter,Justin S. Shane,2,0,Washington,2014,Washington,United States
3256,Jo-Wilfried Tsonga,Roger Federer,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3257,Roger Federer,Feliciano Lopez,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3258,Jo-Wilfried Tsonga,Grigor Dimitrov,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3259,Roger Federer,David Ferrer,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3260,Feliciano Lopez,Milos Raonic,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3261,Grigor Dimitrov,Kevin Anderson,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3262,Jo-Wilfried Tsonga,Andy Murray,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3263,Jo-Wilfried Tsonga,Novak Djokovic,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3264,Roger Federer,Marin Cilic,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3265,Kevin Anderson,Stan Wawrinka,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3266,Feliciano Lopez,Tomas Berdych,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3267,David Ferrer,Ivan Dodig,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3268,Milos Raonic,Julien Benneteau,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3269,Grigor Dimitrov,Tommy Robredo,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3270,Andy Murray,Richard Gasquet,0,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3271,Novak Djokovic,Gael Monfils,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3272,Roger Federer,Peter Polansky,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3273,Stan Wawrinka,Benoit Paire,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3274,Tomas Berdych,Yen-Hsun Lu,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3275,David Ferrer,Michael Russell,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3276,Milos Raonic,Jack Sock,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3277,Grigor Dimitrov,Donald Young,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3278,Andy Murray,Nick Kyrgios,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3279,Julien Benneteau,Ernests Gulbis,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3280,Richard Gasquet,Ivo Karlovic,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3281,Jo-Wilfried Tsonga,Jeremy Chardy,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3282,Marin Cilic,Malek Jaziri,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3283,Kevin Anderson,Fabio Fognini,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3284,Tommy Robredo,Gilles Simon,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3285,Ivan Dodig,Andreas Seppi,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3286,Feliciano Lopez,Tim Smyczek,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3287,Ivan Dodig,John Isner,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3288,Ernests Gulbis,Joao Sousa,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3289,Richard Gasquet,Vasek Pospisil,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3290,Jo-Wilfried Tsonga,Edouard Roger-Vasselin,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3291,Feliciano Lopez,Roberto Bautista Agut,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3292,Marin Cilic,Denis Istomin,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3293,Fabio Fognini,Mikhail Youzhny,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3294,Tommy Robredo,Philipp Kohlschreiber,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3295,Kevin Anderson,Thanasi Kokkinakis,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3296,Julien Benneteau,Lleyton Hewitt,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3297,Jeremy Chardy,Federico Delbonis,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3298,Malek Jaziri,Guillermo Garcia-Lopez,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3299,Ivo Karlovic,Bernard Tomic,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3300,Nick Kyrgios,Santiago Giraldo,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3301,Yen-Hsun Lu,Marcel Granollers,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3302,Gael Monfils,Radek Stepanek,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3303,Benoit Paire,Alejandro Falla,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3304,Peter Polansky,Jerzy Janowicz,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3305,Michael Russell,Nicolas Mahut,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3306,Andreas Seppi,Brayden Schnur,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3307,Gilles Simon,Dominic Thiem,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3308,Tim Smyczek,Tobias Kamke,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3309,Jack Sock,Jurgen Melzer,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3310,Donald Young,Frank Dancevic,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3311,Thanasi Kokkinakis,Marinko Matosevic,0,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3312,Bernard Tomic,Malek Jaziri,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3313,Tobias Kamke,Michael Llodra,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3314,Benoit Paire,James Duckworth,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3315,Tim Smyczek,Vincent Millot,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3316,Brayden Schnur,Yuichi Sugita,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3317,Michael Russell,Fabrice Martin,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3318,Marinko Matosevic,Matt Reid,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3319,Fabrice Martin,Benjamin Becker,2,1,ATP Masters 1000 Canada,2014,Toronto,Canada
3320,Bernard Tomic,Evan King,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3321,Tobias Kamke,Pavel Krainik,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3322,Brayden Schnur,Matthew Ebden,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3323,Benoit Paire,Jason Jung,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3324,Tim Smyczek,Eric Vehovec,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3325,Malek Jaziri,Filip Peliwo,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3326,Yuichi Sugita,Steven Diez,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3327,Michael Russell,Philip Bester,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3328,James Duckworth,Adam El Mihdawy,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3329,Vincent Millot,Kelsey Stevenson,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3330,Michael Llodra,Dimitar Kutrovsky,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3331,Thanasi Kokkinakis,David Volfson,2,0,ATP Masters 1000 Canada,2014,Toronto,Canada
3332,Roger Federer,David Ferrer,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3333,Roger Federer,Milos Raonic,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3334,David Ferrer,Julien Benneteau,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3335,Roger Federer,Andy Murray,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3336,Julien Benneteau,Stan Wawrinka,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3337,Milos Raonic,Fabio Fognini,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3338,David Ferrer,Tommy Robredo,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3339,Tommy Robredo,Novak Djokovic,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3340,Roger Federer,Gael Monfils,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3341,Stan Wawrinka,Marin Cilic,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3342,Milos Raonic,Steve Johnson,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3343,David Ferrer,Mikhail Youzhny,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3344,Andy Murray,John Isner,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3345,Fabio Fognini,Yen-Hsun Lu,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3346,Julien Benneteau,Jerzy Janowicz,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3347,Novak Djokovic,Gilles Simon,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3348,Roger Federer,Vasek Pospisil,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3349,Stan Wawrinka,Benjamin Becker,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3350,Yen-Hsun Lu,Tomas Berdych,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3351,Milos Raonic,Robby Ginepri,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3352,David Ferrer,Philipp Kohlschreiber,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3353,Jerzy Janowicz,Grigor Dimitrov,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3354,Andy Murray,Joao Sousa,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3355,Steve Johnson,Ernests Gulbis,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3356,John Isner,Marinko Matosevic,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3357,Gael Monfils,Roberto Bautista Agut,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3358,Marin Cilic,Fernando Verdasco,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3359,Fabio Fognini,Lleyton Hewitt,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3360,Tommy Robredo,Sam Querrey,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3361,Julien Benneteau,James Ward,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3362,Mikhail Youzhny,Andreas Seppi,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3363,Ernests Gulbis,Ivan Dodig,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3364,John Isner,Kevin Anderson,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3365,Mikhail Youzhny,Jo-Wilfried Tsonga,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3366,Roberto Bautista Agut,Martin Klizan,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3367,Marin Cilic,Feliciano Lopez,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3368,Fabio Fognini,Edouard Roger-Vasselin,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3369,Tommy Robredo,Jack Sock,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3370,Benjamin Becker,Ivo Karlovic,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3371,Julien Benneteau,Blaz Rola,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3372,Robby Ginepri,Dominic Thiem,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3373,Lleyton Hewitt,Jurgen Melzer,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3374,Jerzy Janowicz,Teymuraz Gabashvili,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3375,Steve Johnson,Benoit Paire,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3376,Philipp Kohlschreiber,Jeremy Chardy,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3377,Yen-Hsun Lu,Denis Istomin,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3378,Marinko Matosevic,Nicolas Mahut,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3379,Gael Monfils,Federico Delbonis,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3380,Vasek Pospisil,Radek Stepanek,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3381,Sam Querrey,Alejandro Falla,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3382,Andreas Seppi,Santiago Giraldo,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3383,Gilles Simon,Bernard Tomic,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3384,Joao Sousa,Chase Buchanan,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3385,Fernando Verdasco,Marcel Granollers,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3386,James Ward,Guillermo Garcia-Lopez,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3387,Benjamin Becker,Malek Jaziri,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3388,Marinko Matosevic,Adrian Mannarino,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3389,Teymuraz Gabashvili,Alejandro Gonzalez,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3390,Bernard Tomic,Matthew Ebden,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3391,Benoit Paire,Blaz Rola,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3392,James Ward,Paul-Henri Mathieu,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3393,Chase Buchanan,Tim Smyczek,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3394,Benjamin Becker,Tatsuma Ito,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3395,Marinko Matosevic,Ante Pavic,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3396,Teymuraz Gabashvili,Jimmy Wang,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3397,Bernard Tomic,Farrukh Dustov,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3398,James Ward,Tobias Kamke,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3399,Blaz Rola,Evgeny Donskoy,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3400,Adrian Mannarino,Marcos Giron,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3401,Paul-Henri Mathieu,Devin McCarthy,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3402,Matthew Ebden,Mackenzie McDonald,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3403,Benoit Paire,Alexander Zverev,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3404,Alejandro Gonzalez,Peter Polansky,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3405,Malek Jaziri,Michael Russell,2,1,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3406,Tim Smyczek,Somdev Devvarman,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3407,Chase Buchanan,Michael Llodra,2,0,ATP Masters 1000 Cincinnati,2014,Cincinnati,United States
3408,Lukas Rosol,Jerzy Janowicz,2,1,Winston-Salem,2014,Winston-Salem,United States
3409,Lukas Rosol,Yen-Hsun Lu,2,1,Winston-Salem,2014,Winston-Salem,United States
3410,Jerzy Janowicz,Sam Querrey,2,1,Winston-Salem,2014,Winston-Salem,United States
3411,Lukas Rosol,John Isner,0,0,Winston-Salem,2014,Winston-Salem,United States
3412,Sam Querrey,Guillermo Garcia-Lopez,2,1,Winston-Salem,2014,Winston-Salem,United States
3413,Yen-Hsun Lu,Andreas Seppi,2,0,Winston-Salem,2014,Winston-Salem,United States
3414,Jerzy Janowicz,David Goffin,2,0,Winston-Salem,2014,Winston-Salem,United States
3415,John Isner,Mikhail Kukushkin,2,0,Winston-Salem,2014,Winston-Salem,United States
3416,Sam Querrey,Kevin Anderson,2,0,Winston-Salem,2014,Winston-Salem,United States
3417,Guillermo Garcia-Lopez,Donald Young,2,1,Winston-Salem,2014,Winston-Salem,United States
3418,Lukas Rosol,Pablo Andujar,2,1,Winston-Salem,2014,Winston-Salem,United States
3419,Yen-Hsun Lu,Marcel Granollers,2,0,Winston-Salem,2014,Winston-Salem,United States
3420,Jerzy Janowicz,Edouard Roger-Vasselin,2,1,Winston-Salem,2014,Winston-Salem,United States
3421,Andreas Seppi,Nicolas Mahut,2,0,Winston-Salem,2014,Winston-Salem,United States
3422,David Goffin,Jarkko Nieminen,2,1,Winston-Salem,2014,Winston-Salem,United States
3423,John Isner,Bradley Klahn,2,0,Winston-Salem,2014,Winston-Salem,United States
3424,Kevin Anderson,Adrian Mannarino,2,1,Winston-Salem,2014,Winston-Salem,United States
3425,Nicolas Mahut,Tommy Robredo,2,0,Winston-Salem,2014,Winston-Salem,United States
3426,David Goffin,Leonardo Mayer,2,0,Winston-Salem,2014,Winston-Salem,United States
3427,Guillermo Garcia-Lopez,Dustin Brown,2,1,Winston-Salem,2014,Winston-Salem,United States
3428,Jerzy Janowicz,Joao Sousa,2,1,Winston-Salem,2014,Winston-Salem,United States
3429,Lukas Rosol,Ryan Harrison,2,0,Winston-Salem,2014,Winston-Salem,United States
3430,Marcel Granollers,Paul-Henri Mathieu,2,0,Winston-Salem,2014,Winston-Salem,United States
3431,Yen-Hsun Lu,Blaz Rola,2,0,Winston-Salem,2014,Winston-Salem,United States
3432,Pablo Andujar,Igor Sijsling,2,0,Winston-Salem,2014,Winston-Salem,United States
3433,Donald Young,Frank Dancevic,2,0,Winston-Salem,2014,Winston-Salem,United States
3434,Edouard Roger-Vasselin,Aleksandr Nedovyesov,2,1,Winston-Salem,2014,Winston-Salem,United States
3435,Mikhail Kukushkin,Robin Haase,2,1,Winston-Salem,2014,Winston-Salem,United States
3436,Andreas Seppi,Federico Delbonis,2,1,Winston-Salem,2014,Winston-Salem,United States
3437,Jarkko Nieminen,Benjamin Becker,2,0,Winston-Salem,2014,Winston-Salem,United States
3438,Sam Querrey,Steve Johnson,2,0,Winston-Salem,2014,Winston-Salem,United States
3439,Benjamin Becker,Pablo Carreno Busta,2,1,Winston-Salem,2014,Winston-Salem,United States
3440,Dustin Brown,Alejandro Gonzalez,2,0,Winston-Salem,2014,Winston-Salem,United States
3441,Frank Dancevic,Thomaz Bellucci,2,1,Winston-Salem,2014,Winston-Salem,United States
3442,Federico Delbonis,Martin Klizan,2,0,Winston-Salem,2014,Winston-Salem,United States
3443,David Goffin,Jurgen Melzer,2,0,Winston-Salem,2014,Winston-Salem,United States
3444,Robin Haase,Benoit Paire,2,1,Winston-Salem,2014,Winston-Salem,United States
3445,Ryan Harrison,Jan-Lennard Struff,2,0,Winston-Salem,2014,Winston-Salem,United States
3446,Jerzy Janowicz,Carlos Berlocq,2,0,Winston-Salem,2014,Winston-Salem,United States
3447,Bradley Klahn,Noah Rubin,2,1,Winston-Salem,2014,Winston-Salem,United States
3448,Nicolas Mahut,Blaz Kavcic,2,0,Winston-Salem,2014,Winston-Salem,United States
3449,Adrian Mannarino,Damir Dzumhur,2,0,Winston-Salem,2014,Winston-Salem,United States
3450,Paul-Henri Mathieu,Robby Ginepri,2,0,Winston-Salem,2014,Winston-Salem,United States
3451,Aleksandr Nedovyesov,Marcos Giron,2,0,Winston-Salem,2014,Winston-Salem,United States
3452,Sam Querrey,Pere Riba,2,0,Winston-Salem,2014,Winston-Salem,United States
3453,Blaz Rola,Wayne Odesnik,2,0,Winston-Salem,2014,Winston-Salem,United States
3454,Igor Sijsling,Andrey Golubev,2,0,Winston-Salem,2014,Winston-Salem,United States
3455,David Goffin,Jason Jung,2,0,Winston-Salem,2014,Winston-Salem,United States
3456,Wayne Odesnik,Simone Bolelli,2,1,Winston-Salem,2014,Winston-Salem,United States
3457,Damir Dzumhur,Philipp Oswald,2,0,Winston-Salem,2014,Winston-Salem,United States
3458,Marcos Giron,Mate Pavic,2,1,Winston-Salem,2014,Winston-Salem,United States
3459,David Goffin,Adam Lee,2,0,Winston-Salem,2014,Winston-Salem,United States
3460,Simone Bolelli,Eric Quigley,2,0,Winston-Salem,2014,Winston-Salem,United States
3461,Mate Pavic,Sam Groth,2,0,Winston-Salem,2014,Winston-Salem,United States
3462,Damir Dzumhur,Sekou Bangoura,2,1,Winston-Salem,2014,Winston-Salem,United States
3463,Wayne Odesnik,Nicholas Monroe,2,0,Winston-Salem,2014,Winston-Salem,United States
