,Home,Away,Home Score,Away Score,Tournament,Year,City,Country
26550,Ramesh Krishnan,Chris Mayotte,2,1,Manila,1981,Manila,Empty
26551,Mike Bauer,Larry Stefanki,2,0,Manila,1981,Manila,Empty
26552,Ivan Dupasquier,Jonathan Smith,2,1,Manila,1981,Manila,Empty
26553,Charlie Fancutt,Hans-Peter Kandler,2,1,Manila,1981,Manila,Empty
26554,Brad Gilbert,Louk Sanders,2,1,Manila,1981,Manila,Empty
26555,Drew Gitlin,Robert Reininger,2,0,Manila,1981,Manila,Empty
26556,Jim Gurfein,Sashi Menon,2,0,Manila,1981,Manila,Empty
26557,Hans Kary,Beejong Sisson,2,0,Manila,1981,Manila,Empty
26558,Robert Reininger,Van Winitsky,2,1,Manila,1981,Manila,Empty
26559,Ramesh Krishnan,Anand Amritraj,2,1,Manila,1981,Manila,Empty
26560,Jim Gurfein,Mike Cahill,0,0,Manila,1981,Manila,Empty
26561,Louk Sanders,Marty Davis,2,0,Manila,1981,Manila,Empty
26562,Larry Stefanki,Alvin Gardiner,2,0,Manila,1981,Manila,Empty
26563,Jonathan Smith,Bob Weise,2,0,Manila,1981,Manila,Empty
26564,Hans-Peter Kandler,Jim Delaney,2,0,Manila,1981,Manila,Empty
26565,Mike Bauer,Peter MacDonald,2,0,Manila,1981,Manila,Empty
26566,Ivan Dupasquier,Cary Stansbury,2,0,Manila,1981,Manila,Empty
26567,Charlie Fancutt,Eric Wilborts,2,1,Manila,1981,Manila,Empty
26568,Brad Gilbert,Joel Bailey,2,0,Manila,1981,Manila,Empty
26569,Drew Gitlin,Ross Case,2,0,Manila,1981,Manila,Empty
26570,Hans Kary,John Benson,2,1,Manila,1981,Manila,Empty
26571,Chris Mayotte,Romeo Rafon,2,0,Manila,1981,Manila,Empty
26572,Sashi Menon,Chris Dunk,2,0,Manila,1981,Manila,Empty
26573,Beejong Sisson,Manuel Valleramos,2,0,Manila,1981,Manila,Empty
26574,Hans Gildemeister,Andres Gomez,2,0,Santiago,1981,Santiago,Empty
26575,Hans Gildemeister,Jose Higueras,2,1,Santiago,1981,Santiago,Empty
26576,Andres Gomez,Jose Lopez-Maeso,2,1,Santiago,1981,Santiago,Empty
26577,Hans Gildemeister,Ricardo Cano,2,0,Santiago,1981,Santiago,Empty
26578,Jose Higueras,Sergio Casal,2,0,Santiago,1981,Santiago,Empty
26579,Andres Gomez,Pedro Rebolledo,2,1,Santiago,1981,Santiago,Empty
26580,Jose Lopez-Maeso,Carlos Castellan,2,0,Santiago,1981,Santiago,Empty
26581,Hans Gildemeister,Angel Gimenez,2,0,Santiago,1981,Santiago,Empty
26582,Jose Higueras,Damir Keretic,2,0,Santiago,1981,Santiago,Empty
26583,Andres Gomez,Christoph Zipf,2,0,Santiago,1981,Santiago,Empty
26584,Ricardo Cano,Gustavo Tiberti,2,0,Santiago,1981,Santiago,Empty
26585,Pedro Rebolledo,Marcos Hocevar,2,1,Santiago,1981,Santiago,Empty
26586,Sergio Casal,Fernando Luna,2,1,Santiago,1981,Santiago,Empty
26587,Carlos Castellan,Ricardo Acuna,2,0,Santiago,1981,Santiago,Empty
26588,Jose Lopez-Maeso,Alejandro Ganzabal,2,0,Santiago,1981,Santiago,Empty
26589,Jose Lopez-Maeso,Mel Purcell,2,1,Santiago,1981,Santiago,Empty
26590,Hans Gildemeister,Diego Perez,2,0,Santiago,1981,Santiago,Empty
26591,Jose Higueras,Eduardo Bengoechea,2,1,Santiago,1981,Santiago,Empty
26592,Andres Gomez,Jaime Fillol Sr.,2,0,Santiago,1981,Santiago,Empty
26593,Carlos Castellan,Manuel Orantes,2,0,Santiago,1981,Santiago,Empty
26594,Ricardo Cano,Julio Goes,2,1,Santiago,1981,Santiago,Empty
26595,Pedro Rebolledo,Gabriel Urpi,2,0,Santiago,1981,Santiago,Empty
26596,Fernando Luna,Juan Nunez,2,0,Santiago,1981,Santiago,Empty
26597,Ricardo Acuna,Pablo Arraya,2,0,Santiago,1981,Santiago,Empty
26598,Sergio Casal,Ivan Camus,2,1,Santiago,1981,Santiago,Empty
26599,Alejandro Ganzabal,Hans-Dieter Beutel,2,1,Santiago,1981,Santiago,Empty
26600,Angel Gimenez,Jose Ayala,2,1,Santiago,1981,Santiago,Empty
26601,Marcos Hocevar,Juan Aguilera,2,0,Santiago,1981,Santiago,Empty
26602,Damir Keretic,Alejandro Cortes,2,0,Santiago,1981,Santiago,Empty
26603,Gustavo Tiberti,Joao Soares,2,0,Santiago,1981,Santiago,Empty
26604,Christoph Zipf,Guillermo Aubone,2,0,Santiago,1981,Santiago,Empty
26605,Tim Wilkison,Chris Lewis,2,1,Sydney Outdoor,1981,Sydney,Empty
26606,Chris Lewis,Mark Edmondson,2,0,Sydney Outdoor,1981,Sydney,Empty
26607,Tim Wilkison,Steve Denton,2,0,Sydney Outdoor,1981,Sydney,Empty
26608,Mark Edmondson,Chris Johnstone,2,1,Sydney Outdoor,1981,Sydney,Empty
26609,Chris Lewis,John Alexander,2,0,Sydney Outdoor,1981,Sydney,Empty
26610,Steve Denton,Henry Pfister,2,0,Sydney Outdoor,1981,Sydney,Empty
26611,Tim Wilkison,Phil Dent,2,1,Sydney Outdoor,1981,Sydney,Empty
26612,Chris Johnstone,Roscoe Tanner,2,0,Sydney Outdoor,1981,Sydney,Empty
26613,Henry Pfister,Johan Kriek,2,0,Sydney Outdoor,1981,Sydney,Empty
26614,Mark Edmondson,Shlomo Glickstein,2,0,Sydney Outdoor,1981,Sydney,Empty
26615,Chris Lewis,Lloyd Bourne,2,0,Sydney Outdoor,1981,Sydney,Empty
26616,John Alexander,Kevin Curren,2,0,Sydney Outdoor,1981,Sydney,Empty
26617,Phil Dent,Jonathan Smith,2,1,Sydney Outdoor,1981,Sydney,Empty
26618,Steve Denton,Wally Masur,2,0,Sydney Outdoor,1981,Sydney,Empty
26619,Tim Wilkison,Henri Leconte,2,1,Sydney Outdoor,1981,Sydney,Empty
26620,Roscoe Tanner,Anders Jarryd,2,0,Sydney Outdoor,1981,Sydney,Empty
26621,John Alexander,Yannick Noah,2,1,Sydney Outdoor,1981,Sydney,Empty
26622,Johan Kriek,Mike Estep,2,0,Sydney Outdoor,1981,Sydney,Empty
26623,Mark Edmondson,Craig Edwards,2,0,Sydney Outdoor,1981,Sydney,Empty
26624,Tim Wilkison,Fritz Buehning,2,0,Sydney Outdoor,1981,Sydney,Empty
26625,Lloyd Bourne,Paul McNamee,2,1,Sydney Outdoor,1981,Sydney,Empty
26626,Henri Leconte,Tim Mayotte,2,1,Sydney Outdoor,1981,Sydney,Empty
26627,Shlomo Glickstein,Chris Mayotte,2,1,Sydney Outdoor,1981,Sydney,Empty
26628,Phil Dent,John Sadri,2,0,Sydney Outdoor,1981,Sydney,Empty
26629,Chris Lewis,Jim Delaney,2,0,Sydney Outdoor,1981,Sydney,Empty
26630,Henry Pfister,Rod Frawley,2,0,Sydney Outdoor,1981,Sydney,Empty
26631,Chris Johnstone,Pat Dupre,2,1,Sydney Outdoor,1981,Sydney,Empty
26632,Kevin Curren,Craig A Miller,2,1,Sydney Outdoor,1981,Sydney,Empty
26633,Wally Masur,Peter Rennert,2,1,Sydney Outdoor,1981,Sydney,Empty
26634,Steve Denton,Wayne Hampson,2,0,Sydney Outdoor,1981,Sydney,Empty
26635,Jonathan Smith,Ilie Nastase,2,0,Sydney Outdoor,1981,Sydney,Empty
26636,Ilie Nastase,Peter McNamara,2,0,Sydney Outdoor,1981,Sydney,Empty
26637,Roscoe Tanner,Peter Doohan,2,0,Sydney Outdoor,1981,Sydney,Empty
26638,Yannick Noah,Hans Simonsson,2,0,Sydney Outdoor,1981,Sydney,Empty
26639,Johan Kriek,Bruce Derlin,2,0,Sydney Outdoor,1981,Sydney,Empty
26640,Wayne Hampson,Kim Warwick,2,0,Sydney Outdoor,1981,Sydney,Empty
26641,Mark Edmondson,Scott McCain,2,0,Sydney Outdoor,1981,Sydney,Empty
26642,Fritz Buehning,Russell Simpson,2,1,Sydney Outdoor,1981,Sydney,Empty
26643,Paul McNamee,Drew Gitlin,2,1,Sydney Outdoor,1981,Sydney,Empty
26644,Tim Mayotte,Loic Courteau,2,0,Sydney Outdoor,1981,Sydney,Empty
26645,Shlomo Glickstein,Onny Parun,2,0,Sydney Outdoor,1981,Sydney,Empty
26646,John Sadri,Eddie Edwards,2,0,Sydney Outdoor,1981,Sydney,Empty
26647,Chris Lewis,Dave Siegler,2,1,Sydney Outdoor,1981,Sydney,Empty
26648,Henry Pfister,Brad Guan,2,0,Sydney Outdoor,1981,Sydney,Empty
26649,Pat Dupre,Mats Wilander,2,1,Sydney Outdoor,1981,Sydney,Empty
26650,Kevin Curren,Charlie Fancutt,2,1,Sydney Outdoor,1981,Sydney,Empty
26651,Peter Rennert,Chris Dunk,2,1,Sydney Outdoor,1981,Sydney,Empty
26652,John Alexander,Joakim Nystrom,2,0,Sydney Outdoor,1981,Sydney,Empty
26653,Lloyd Bourne,Pat Cash,2,1,Sydney Outdoor,1981,Sydney,Empty
26654,Jim Delaney,Greg Whitecross,2,0,Sydney Outdoor,1981,Sydney,Empty
26655,Phil Dent,Marty Davis,2,0,Sydney Outdoor,1981,Sydney,Empty
26656,Steve Denton,Jerome Potier,2,0,Sydney Outdoor,1981,Sydney,Empty
26657,Craig Edwards,Ron Hightower,2,0,Sydney Outdoor,1981,Sydney,Empty
26658,Mike Estep,Nick Brown,2,0,Sydney Outdoor,1981,Sydney,Empty
26659,Rod Frawley,David Carter,2,1,Sydney Outdoor,1981,Sydney,Empty
26660,Anders Jarryd,Paul Kronk,2,0,Sydney Outdoor,1981,Sydney,Empty
26661,Chris Johnstone,Syd Ball,2,1,Sydney Outdoor,1981,Sydney,Empty
26662,Henri Leconte,Craig Wittus,2,0,Sydney Outdoor,1981,Sydney,Empty
26663,Wally Masur,Brad Drewett,2,1,Sydney Outdoor,1981,Sydney,Empty
26664,Chris Mayotte,Steve Meister,2,0,Sydney Outdoor,1981,Sydney,Empty
26665,Craig A Miller,John Fitzgerald,2,1,Sydney Outdoor,1981,Sydney,Empty
26666,Jonathan Smith,Thierry Tulasne,2,0,Sydney Outdoor,1981,Sydney,Empty
26667,Tim Wilkison,Jim Gurfein,2,0,Sydney Outdoor,1981,Sydney,Empty
26668,Rick Meyer,Leo Palin,2,1,Sofia,1981,Sofia,Empty
26669,Rick Meyer,Florin Segarceanu,2,1,Sofia,1981,Sofia,Empty
26670,Leo Palin,Hans-Dieter Beutel,2,0,Sofia,1981,Sofia,Empty
26671,Hans-Dieter Beutel,Paul Torre,2,0,Sofia,1981,Sofia,Empty
26672,Rick Meyer,Karl Meiler,2,1,Sofia,1981,Sofia,Empty
26673,Leo Palin,Christoph Zipf,2,0,Sofia,1981,Sofia,Empty
26674,Florin Segarceanu,Bojidar Pampoulov,2,0,Sofia,1981,Sofia,Empty
26675,Bojidar Pampoulov,Ivan Dupasquier,2,1,Sofia,1981,Sofia,Empty
26676,Paul Torre,Roland Stadler,2,0,Sofia,1981,Sofia,Empty
26677,Hans-Dieter Beutel,Mike Gandolfo,2,0,Sofia,1981,Sofia,Empty
26678,Karl Meiler,Thierry Stevaux,2,0,Sofia,1981,Sofia,Empty
26679,Rick Meyer,Thomas Emmrich,2,0,Sofia,1981,Sofia,Empty
26680,Leo Palin,Bob Blazekovic,2,0,Sofia,1981,Sofia,Empty
26681,Florin Segarceanu,Janos Guti,2,0,Sofia,1981,Sofia,Empty
26682,Christoph Zipf,Ismail El Shafei,2,1,Sofia,1981,Sofia,Empty
26683,Leo Palin,Gianni Ocleppo,2,1,Sofia,1981,Sofia,Empty
26684,Rick Meyer,Christophe Roger-Vasselin,2,0,Sofia,1981,Sofia,Empty
26685,Hans-Dieter Beutel,Per Hjertquist,2,0,Sofia,1981,Sofia,Empty
26686,Florin Segarceanu,Jiri Granat,2,0,Sofia,1981,Sofia,Empty
26687,Ivan Dupasquier,Patrizio Parrini,2,0,Sofia,1981,Sofia,Empty
26688,Roland Stadler,Julian Stamatov,2,0,Sofia,1981,Sofia,Empty
26689,Christoph Zipf,Damir Keretic,2,1,Sofia,1981,Sofia,Empty
26690,Karl Meiler,Stefan Simonsson,2,1,Sofia,1981,Sofia,Empty
26691,Bob Blazekovic,Christophe Bernelle,2,0,Sofia,1981,Sofia,Empty
26692,Thomas Emmrich,Famiano Meneschincheri,2,0,Sofia,1981,Sofia,Empty
26693,Mike Gandolfo,Hartmut Kirchhubel,2,1,Sofia,1981,Sofia,Empty
26694,Janos Guti,Teodor Batchev,2,0,Sofia,1981,Sofia,Empty
26695,Bojidar Pampoulov,Jean-Louis Haillet,2,0,Sofia,1981,Sofia,Empty
26696,Thierry Stevaux,Asen Dichkov,2,1,Sofia,1981,Sofia,Empty
26697,Paul Torre,Louk Sanders,2,1,Sofia,1981,Sofia,Empty
26698,Johan Kriek,Steve Denton,3,1,Australian Open,1981,Melbourne,Empty
26699,Johan Kriek,Mark Edmondson,2,1,Australian Open,1981,Melbourne,Empty
26700,Steve Denton,Henry Pfister,3,2,Australian Open,1981,Melbourne,Empty
26701,Mark Edmondson,Peter McNamara,2,1,Australian Open,1981,Melbourne,Empty
26702,Johan Kriek,Tim Mayotte,2,1,Australian Open,1981,Melbourne,Empty
26703,Henry Pfister,Kim Warwick,3,1,Australian Open,1981,Melbourne,Empty
26704,Steve Denton,Shlomo Glickstein,3,1,Australian Open,1981,Melbourne,Empty
26705,Henry Pfister,Guillermo Vilas,2,1,Australian Open,1981,Melbourne,Empty
26706,Peter McNamara,Paul Kronk,3,2,Australian Open,1981,Melbourne,Empty
26707,Johan Kriek,Chris Lewis,3,2,Australian Open,1981,Melbourne,Empty
26708,Kim Warwick,Phil Dent,2,1,Australian Open,1981,Melbourne,Empty
26709,Mark Edmondson,Cliff Letcher,2,1,Australian Open,1981,Melbourne,Empty
26710,Tim Mayotte,Pat Dupre,2,1,Australian Open,1981,Melbourne,Empty
26711,Shlomo Glickstein,Rod Frawley,2,1,Australian Open,1981,Melbourne,Empty
26712,Steve Denton,John Alexander,3,2,Australian Open,1981,Melbourne,Empty
26713,Guillermo Vilas,Larry Stefanki,3,1,Australian Open,1981,Melbourne,Empty
26714,Peter McNamara,Richard Lewis,3,2,Australian Open,1981,Melbourne,Empty
26715,Rod Frawley,Roscoe Tanner,3,2,Australian Open,1981,Melbourne,Empty
26716,Johan Kriek,Thomas Hogstedt,2,1,Australian Open,1981,Melbourne,Empty
26717,Kim Warwick,Jim Gurfein,2,1,Australian Open,1981,Melbourne,Empty
26718,Mark Edmondson,Syd Ball,3,1,Australian Open,1981,Melbourne,Empty
26719,Tim Mayotte,Robert Van't Hof,2,1,Australian Open,1981,Melbourne,Empty
26720,Shlomo Glickstein,Jerome Potier,2,1,Australian Open,1981,Melbourne,Empty
26721,Chris Lewis,Marty Davis,2,1,Australian Open,1981,Melbourne,Empty
26722,Henry Pfister,Hans Simonsson,2,1,Australian Open,1981,Melbourne,Empty
26723,Pat Dupre,Russell Simpson,2,1,Australian Open,1981,Melbourne,Empty
26724,Steve Denton,Kevin Curren,3,2,Australian Open,1981,Melbourne,Empty
26725,Paul Kronk,Peter Rennert,2,1,Australian Open,1981,Melbourne,Empty
26726,John Alexander,Thierry Tulasne,2,1,Australian Open,1981,Melbourne,Empty
26727,Phil Dent,Charlie Fancutt,2,1,Australian Open,1981,Melbourne,Empty
26728,Cliff Letcher,Jim Delaney,3,2,Australian Open,1981,Melbourne,Empty
26729,Guillermo Vilas,Joakim Nystrom,2,1,Australian Open,1981,Melbourne,Empty
26730,Peter McNamara,David Carter,2,1,Australian Open,1981,Melbourne,Empty
26731,Roscoe Tanner,Greg Whitecross,2,1,Australian Open,1981,Melbourne,Empty
26732,Johan Kriek,Drew Gitlin,2,1,Australian Open,1981,Melbourne,Empty
26733,Kim Warwick,Brad Drewett,2,1,Australian Open,1981,Melbourne,Empty
26734,Mark Edmondson,Pat Cash,2,1,Australian Open,1981,Melbourne,Empty
26735,John Alexander,Fritz Buehning,3,2,Australian Open,1981,Melbourne,Empty
26736,Tim Mayotte,Eric Sherbeck,2,1,Australian Open,1981,Melbourne,Empty
26737,Shlomo Glickstein,Chris Dunk,2,1,Australian Open,1981,Melbourne,Empty
26738,Cliff Letcher,John Sadri,3,1,Australian Open,1981,Melbourne,Empty
26739,Chris Lewis,Ilie Nastase,2,1,Australian Open,1981,Melbourne,Empty
26740,Henry Pfister,Lloyd Bourne,3,2,Australian Open,1981,Melbourne,Empty
26741,Pat Dupre,Brad Guan,3,2,Australian Open,1981,Melbourne,Empty
26742,Kevin Curren,Steve Krulevitz,2,1,Australian Open,1981,Melbourne,Empty
26743,Peter Rennert,Craig A Miller,3,1,Australian Open,1981,Melbourne,Empty
26744,Phil Dent,John Fitzgerald,3,2,Australian Open,1981,Melbourne,Empty
26745,Syd Ball,Steve Meister,3,1,Australian Open,1981,Melbourne,Empty
26746,Marty Davis,Jonathan Smith,3,2,Australian Open,1981,Melbourne,Empty
26747,Jim Delaney,Matt Mitchell,3,1,Australian Open,1981,Melbourne,Empty
26748,Steve Denton,Eddie Edwards,3,2,Australian Open,1981,Melbourne,Empty
26749,Charlie Fancutt,Chris Johnstone,3,1,Australian Open,1981,Melbourne,Empty
26750,Rod Frawley,Anders Jarryd,3,2,Australian Open,1981,Melbourne,Empty
26751,Jim Gurfein,Wayne Pascoe,2,1,Australian Open,1981,Melbourne,Empty
26752,Thomas Hogstedt,Scott McCain,2,1,Australian Open,1981,Melbourne,Empty
26753,Paul Kronk,Mats Wilander,3,1,Australian Open,1981,Melbourne,Empty
26754,Richard Lewis,Craig Wittus,2,1,Australian Open,1981,Melbourne,Empty
26755,Jerome Potier,Dave Siegler,3,2,Australian Open,1981,Melbourne,Empty
26756,Hans Simonsson,Ron Hightower,3,1,Australian Open,1981,Melbourne,Empty
26757,Russell Simpson,Dale Collings,3,2,Australian Open,1981,Melbourne,Empty
26758,Larry Stefanki,Wally Masur,3,2,Australian Open,1981,Melbourne,Empty
26759,Thierry Tulasne,Onny Parun,2,1,Australian Open,1981,Melbourne,Empty
26760,Robert Van't Hof,Tim Wilkison,3,2,Australian Open,1981,Melbourne,Empty
26761,Ivan Lendl,Vitas Gerulaitis,3,2,Masters,1982,,Empty
26762,Vitas Gerulaitis,Eliot Teltscher,2,1,Masters,1982,,Empty
26763,Ivan Lendl,John McEnroe,2,0,Masters,1982,,Empty
26764,Jimmy Connors,Eliot Teltscher,2,0,Masters,1982,,Empty
26765,John McEnroe,Jimmy Connors,2,0,Masters,1982,,Empty
26766,John McEnroe,Roscoe Tanner,2,0,Masters,1982,,Empty
26767,Roscoe Tanner,Jimmy Connors,2,1,Masters,1982,,Empty
26768,Eliot Teltscher,John McEnroe,2,0,Masters,1982,,Empty
26769,Eliot Teltscher,Roscoe Tanner,2,1,Masters,1982,,Empty
26770,Vitas Gerulaitis,Jose-Luis Clerc,2,0,Masters,1982,,Empty
26771,Vitas Gerulaitis,Guillermo Vilas,2,0,Masters,1982,,Empty
26772,Ivan Lendl,Jose-Luis Clerc,0,0,Masters,1982,,Empty
26773,Ivan Lendl,Vitas Gerulaitis,2,1,Masters,1982,,Empty
26774,Ivan Lendl,Guillermo Vilas,2,0,Masters,1982,,Empty
26775,Guillermo Vilas,Jose-Luis Clerc,2,0,Masters,1982,,Empty
26776,Rod Frawley,Lloyd Bourne,2,1,Adelaide,1982,Adelaide,Empty
26777,Lloyd Bourne,Steve Krulevitz,2,1,Adelaide,1982,Adelaide,Empty
26778,Rod Frawley,John James,2,0,Adelaide,1982,Adelaide,Empty
26779,Rod Frawley,Kim Warwick,2,1,Adelaide,1982,Adelaide,Empty
26780,Steve Krulevitz,Tim Mayotte,2,1,Adelaide,1982,Adelaide,Empty
26781,Lloyd Bourne,Pat Cash,2,0,Adelaide,1982,Adelaide,Empty
26782,John James,David Carter,2,0,Adelaide,1982,Adelaide,Empty
26783,Pat Cash,Mark Edmondson,2,0,Adelaide,1982,Adelaide,Empty
26784,Kim Warwick,Broderick Dyke,2,0,Adelaide,1982,Adelaide,Empty
26785,Tim Mayotte,Mike Brunnberg,2,0,Adelaide,1982,Adelaide,Empty
26786,Steve Krulevitz,Richard Lewis,2,1,Adelaide,1982,Adelaide,Empty
26787,Rod Frawley,Chris Dunk,2,1,Adelaide,1982,Adelaide,Empty
26788,Lloyd Bourne,Larry Stefanki,2,1,Adelaide,1982,Adelaide,Empty
26789,David Carter,Andy Andrews,2,0,Adelaide,1982,Adelaide,Empty
26790,John James,Brad Guan,2,1,Adelaide,1982,Adelaide,Empty
26791,Mark Edmondson,Wayne Hampson,2,0,Adelaide,1982,Adelaide,Empty
26792,Kim Warwick,Dave Siegler,2,0,Adelaide,1982,Adelaide,Empty
26793,Andy Andrews,Chris Lewis,2,0,Adelaide,1982,Adelaide,Empty
26794,Tim Mayotte,Jim Delaney,2,0,Adelaide,1982,Adelaide,Empty
26795,Lloyd Bourne,John Fitzgerald,2,1,Adelaide,1982,Adelaide,Empty
26796,John James,Tim Wilkison,2,0,Adelaide,1982,Adelaide,Empty
26797,Steve Krulevitz,Syd Ball,2,0,Adelaide,1982,Adelaide,Empty
26798,Rod Frawley,Eddie Edwards,2,0,Adelaide,1982,Adelaide,Empty
26799,Mike Brunnberg,Dale Collings,2,0,Adelaide,1982,Adelaide,Empty
26800,David Carter,Ron Hightower,2,1,Adelaide,1982,Adelaide,Empty
26801,Pat Cash,Greg Whitecross,2,1,Adelaide,1982,Adelaide,Empty
26802,Chris Dunk,Chris Johnstone,2,1,Adelaide,1982,Adelaide,Empty
26803,Broderick Dyke,Steve Meister,2,0,Adelaide,1982,Adelaide,Empty
26804,Brad Guan,Robert Van't Hof,2,1,Adelaide,1982,Adelaide,Empty
26805,Richard Lewis,Jonathan Smith,2,1,Adelaide,1982,Adelaide,Empty
26806,Larry Stefanki,Marty Davis,2,0,Adelaide,1982,Adelaide,Empty
26807,Tim Wilkison,Russell Simpson,2,1,Auckland,1982,Auckland,Empty
26808,Tim Wilkison,Chris Mayotte,2,0,Auckland,1982,Auckland,Empty
26809,Russell Simpson,Robert Van't Hof,2,0,Auckland,1982,Auckland,Empty
26810,Russell Simpson,Chris Lewis,2,1,Auckland,1982,Auckland,Empty
26811,Tim Wilkison,Larry Stefanki,2,0,Auckland,1982,Auckland,Empty
26812,Robert Van't Hof,Matt Mitchell,2,1,Auckland,1982,Auckland,Empty
26813,Chris Mayotte,Lloyd Bourne,2,1,Auckland,1982,Auckland,Empty
26814,Chris Lewis,Ron Hightower,2,0,Auckland,1982,Auckland,Empty
26815,Tim Wilkison,Chris Dunk,2,0,Auckland,1982,Auckland,Empty
26816,Matt Mitchell,David Carter,2,1,Auckland,1982,Auckland,Empty
26817,Larry Stefanki,Richard Lewis,2,0,Auckland,1982,Auckland,Empty
26818,Robert Van't Hof,Cary Stansbury,2,0,Auckland,1982,Auckland,Empty
26819,Chris Mayotte,Marty Davis,2,1,Auckland,1982,Auckland,Empty
26820,Russell Simpson,Kelly Evernden,2,1,Auckland,1982,Auckland,Empty
26821,Lloyd Bourne,Bruce Derlin,2,1,Auckland,1982,Auckland,Empty
26822,Chris Lewis,Nick Mohtadi,2,0,Auckland,1982,Auckland,Empty
26823,Tim Wilkison,Dick Metz,2,0,Auckland,1982,Auckland,Empty
26824,Lloyd Bourne,Steve Krulevitz,2,0,Auckland,1982,Auckland,Empty
26825,David Carter,Jeff Simpson,2,0,Auckland,1982,Auckland,Empty
26826,Richard Lewis,Onny Parun,2,1,Auckland,1982,Auckland,Empty
26827,Robert Van't Hof,Steve Meister,2,0,Auckland,1982,Auckland,Empty
26828,Marty Davis,David Mustard,2,0,Auckland,1982,Auckland,Empty
26829,Russell Simpson,Jai Dilouie,2,1,Auckland,1982,Auckland,Empty
26830,Bruce Derlin,Dave Siegler,2,0,Auckland,1982,Auckland,Empty
26831,Chris Dunk,Mike Estep,2,1,Auckland,1982,Auckland,Empty
26832,Kelly Evernden,David Schneider,2,0,Auckland,1982,Auckland,Empty
26833,Ron Hightower,David Lewis,2,0,Auckland,1982,Auckland,Empty
26834,Chris Mayotte,Jonathan Smith,2,0,Auckland,1982,Auckland,Empty
26835,Matt Mitchell,Jim Delaney,2,0,Auckland,1982,Auckland,Empty
26836,Cary Stansbury,Claude England,2,0,Auckland,1982,Auckland,Empty
26837,Larry Stefanki,Mark Lewis,2,0,Auckland,1982,Auckland,Empty
26838,Van Winitsky,Carlos Kirmayr,2,0,Guaruja,1982,Guaruja,Empty
26839,Carlos Kirmayr,Phil Dent,2,0,Guaruja,1982,Guaruja,Empty
26840,Van Winitsky,Claudio Panatta,2,1,Guaruja,1982,Guaruja,Empty
26841,Van Winitsky,Raul Ramirez,2,0,Guaruja,1982,Guaruja,Empty
26842,Carlos Kirmayr,Stefan Simonsson,2,0,Guaruja,1982,Guaruja,Empty
26843,Phil Dent,Manuel Orantes,2,1,Guaruja,1982,Guaruja,Empty
26844,Claudio Panatta,Marcos Hocevar,2,1,Guaruja,1982,Guaruja,Empty
26845,Raul Ramirez,Marko Ostoja,2,0,Guaruja,1982,Guaruja,Empty
26846,Carlos Kirmayr,Zoltan Kuharszky,2,0,Guaruja,1982,Guaruja,Empty
26847,Manuel Orantes,Julio Goes,2,1,Guaruja,1982,Guaruja,Empty
26848,Van Winitsky,Pablo Arraya,2,0,Guaruja,1982,Guaruja,Empty
26849,Phil Dent,Ivan Dupasquier,2,0,Guaruja,1982,Guaruja,Empty
26850,Claudio Panatta,Kim Warwick,2,0,Guaruja,1982,Guaruja,Empty
26851,Marcos Hocevar,Thomaz Koch,2,1,Guaruja,1982,Guaruja,Empty
26852,Stefan Simonsson,Damir Keretic,2,0,Guaruja,1982,Guaruja,Empty
26853,Raul Ramirez,Renato Joaquim,2,0,Guaruja,1982,Guaruja,Empty
26854,Carlos Kirmayr,Kjell Johansson,2,0,Guaruja,1982,Guaruja,Empty
26855,Thomaz Koch,Pat Dupre,2,0,Guaruja,1982,Guaruja,Empty
26856,Manuel Orantes,Javier Restrepo,2,0,Guaruja,1982,Guaruja,Empty
26857,Van Winitsky,Angel Gimenez,2,0,Guaruja,1982,Guaruja,Empty
26858,Phil Dent,Joao Soares,2,0,Guaruja,1982,Guaruja,Empty
26859,Stefan Simonsson,Gianni Ocleppo,0,0,Guaruja,1982,Guaruja,Empty
26860,Kim Warwick,Cassio Motta,2,0,Guaruja,1982,Guaruja,Empty
26861,Pablo Arraya,Peter Feigl,2,1,Guaruja,1982,Guaruja,Empty
26862,Ivan Dupasquier,Paul Torre,2,1,Guaruja,1982,Guaruja,Empty
26863,Julio Goes,Guillermo Aubone,2,0,Guaruja,1982,Guaruja,Empty
26864,Marcos Hocevar,Ney Keller,2,1,Guaruja,1982,Guaruja,Empty
26865,Damir Keretic,Givaldo Barbosa,2,1,Guaruja,1982,Guaruja,Empty
26866,Zoltan Kuharszky,Georges Goven,2,0,Guaruja,1982,Guaruja,Empty
26867,Marko Ostoja,Hans-Peter Kandler,2,0,Guaruja,1982,Guaruja,Empty
26868,Claudio Panatta,Alejandro Ganzabal,2,0,Guaruja,1982,Guaruja,Empty
26869,Tomas Smid,John Sadri,3,2,Mexico City WCT,1982,Mexico City,Empty
26870,John Sadri,Bruce Manson,2,0,Mexico City WCT,1982,Mexico City,Empty
26871,Tomas Smid,Paul McNamee,2,1,Mexico City WCT,1982,Mexico City,Empty
26872,Bruce Manson,Jose-Luis Clerc,2,0,Mexico City WCT,1982,Mexico City,Empty
26873,John Sadri,Balazs Taroczy,2,1,Mexico City WCT,1982,Mexico City,Empty
26874,Paul McNamee,Tony Giammalva,2,0,Mexico City WCT,1982,Mexico City,Empty
26875,Tomas Smid,Terry Moor,2,0,Mexico City WCT,1982,Mexico City,Empty
