,Home,Away,Home Score,Away Score,Tournament,Year,City,Country
24707,Rui Machado,Facundo Bagnis,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24708,Leonardo Mayer,Igor Andreev,2,1,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24709,Ricardo Mello,Santiago Giraldo,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24710,Ruben Ramirez Hidalgo,Fernando Romboli,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24711,Joao Souza,Guilherme Clezar,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24712,Leonardo Mayer,Ricardo Hocevar,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24713,Rogerio Dutra Silva,Peter Luczak,2,1,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24714,Facundo Bagnis,Leonardo Tavares,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24715,Andre Ghem,Ivan Navarro,2,1,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24716,Leonardo Tavares,Fred Gil,2,1,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24717,Leonardo Mayer,Adrian Ungur,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24718,Facundo Bagnis,Federico Delbonis,2,1,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24719,Ricardo Hocevar,Daniel Munoz de la Nava,2,1,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24720,Andre Ghem,Diego Junqueira,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24721,Peter Luczak,Leonardo Kirche,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24722,Rogerio Dutra Silva,Juan Pablo Brzezicki,2,1,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24723,Ivan Navarro,Caio Zampieri,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24724,Fred Gil,Fabiano De Paula,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24725,Leonardo Mayer,Rafael Camilo,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24726,Caio Zampieri,Albert Ramos-Vinolas,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24727,Federico Delbonis,Alexandre Schnitman,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24728,Daniel Munoz de la Nava,Karue Sell,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24729,Diego Junqueira,Morgan Phillips,2,1,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24730,Peter Luczak,Julio Silva,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24731,Facundo Bagnis,Augusto Laranja,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24732,Juan Pablo Brzezicki,Thiago Monteiro,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24733,Rogerio Dutra Silva,Martin Vassallo Arguello,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24734,Andre Ghem,Bruno Santanna,2,1,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24735,Ricardo Hocevar,Jose Acasuso,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24736,Leonardo Kirche,Bruno Semenzato,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24737,Ivan Navarro,Daniel Dutra da Silva,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24738,Leonardo Tavares,Andre Miele,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24739,Adrian Ungur,Frantisek Cermak,2,0,Costa do Sauipe,2011,Costa do Sauipe,Brazil
24740,Andy Roddick,Milos Raonic,2,1,Memphis,2011,Memphis,United States
24741,Andy Roddick,Juan Martin del Potro,2,0,Memphis,2011,Memphis,United States
24742,Milos Raonic,Mardy Fish,2,1,Memphis,2011,Memphis,United States
24743,Andy Roddick,Lleyton Hewitt,2,1,Memphis,2011,Memphis,United States
24744,Mardy Fish,Sam Querrey,2,0,Memphis,2011,Memphis,United States
24745,Juan Martin del Potro,Michael Russell,2,0,Memphis,2011,Memphis,United States
24746,Milos Raonic,Robert Kendrick,2,1,Memphis,2011,Memphis,United States
24747,Andy Roddick,Janko Tipsarevic,2,0,Memphis,2011,Memphis,United States
24748,Mardy Fish,Lukas Lacko,2,1,Memphis,2011,Memphis,United States
24749,Sam Querrey,Brian Dabul,2,0,Memphis,2011,Memphis,United States
24750,Juan Martin del Potro,Ivan Dodig,2,0,Memphis,2011,Memphis,United States
24751,Lleyton Hewitt,Adrian Mannarino,2,1,Memphis,2011,Memphis,United States
24752,Robert Kendrick,James Blake,2,0,Memphis,2011,Memphis,United States
24753,Milos Raonic,Radek Stepanek,2,1,Memphis,2011,Memphis,United States
24754,Michael Russell,Florent Serra,2,0,Memphis,2011,Memphis,United States
24755,Andy Roddick,Ricardas Berankis,2,1,Memphis,2011,Memphis,United States
24756,Milos Raonic,Fernando Verdasco,2,1,Memphis,2011,Memphis,United States
24757,Mardy Fish,Teymuraz Gabashvili,2,0,Memphis,2011,Memphis,United States
24758,Sam Querrey,Denis Istomin,2,1,Memphis,2011,Memphis,United States
24759,Juan Martin del Potro,John Isner,2,0,Memphis,2011,Memphis,United States
24760,Lleyton Hewitt,Yen-Hsun Lu,2,0,Memphis,2011,Memphis,United States
24761,Robert Kendrick,Kevin Anderson,2,1,Memphis,2011,Memphis,United States
24762,Florent Serra,Xavier Malisse,2,0,Memphis,2011,Memphis,United States
24763,James Blake,Ricardo Mello,2,0,Memphis,2011,Memphis,United States
24764,Brian Dabul,Michal Przysiezny,2,0,Memphis,2011,Memphis,United States
24765,Ivan Dodig,Rainer Schuettler,2,1,Memphis,2011,Memphis,United States
24766,Lukas Lacko,Dudi Sela,2,1,Memphis,2011,Memphis,United States
24767,Adrian Mannarino,Jan Hajek,2,0,Memphis,2011,Memphis,United States
24768,Michael Russell,Ivo Karlovic,2,0,Memphis,2011,Memphis,United States
24769,Radek Stepanek,Benjamin Becker,2,0,Memphis,2011,Memphis,United States
24770,Janko Tipsarevic,Ryan Sweeting,2,0,Memphis,2011,Memphis,United States
24771,Jan Hajek,Kei Nishikori,2,0,Memphis,2011,Memphis,United States
24772,Ryan Sweeting,Bjorn Phau,2,1,Memphis,2011,Memphis,United States
24773,Robert Kendrick,Igor Kunitsyn,2,0,Memphis,2011,Memphis,United States
24774,Michael Russell,Dustin Brown,2,0,Memphis,2011,Memphis,United States
24775,Kei Nishikori,Alex Bogomolov Jr.,2,1,Memphis,2011,Memphis,United States
24776,Bjorn Phau,Ryan Harrison,2,1,Memphis,2011,Memphis,United States
24777,Igor Kunitsyn,Donald Young,2,0,Memphis,2011,Memphis,United States
24778,Dustin Brown,Jordan Cox,2,0,Memphis,2011,Memphis,United States
24779,Michael Russell,Tim Smyczek,0,0,Memphis,2011,Memphis,United States
24780,Jan Hajek,Blake Strode,2,0,Memphis,2011,Memphis,United States
24781,Robert Kendrick,Bobby Reynolds,2,1,Memphis,2011,Memphis,United States
24782,Ryan Sweeting,Joe Salisbury,2,0,Memphis,2011,Memphis,United States
24783,Robin Soderling,Marin Cilic,2,1,Marseille,2011,Marseille,France
24784,Robin Soderling,Dmitry Tursunov,2,0,Marseille,2011,Marseille,France
24785,Marin Cilic,Mikhail Youzhny,2,1,Marseille,2011,Marseille,France
24786,Robin Soderling,Michael Llodra,2,0,Marseille,2011,Marseille,France
24787,Marin Cilic,Tomas Berdych,2,0,Marseille,2011,Marseille,France
24788,Mikhail Youzhny,Jo-Wilfried Tsonga,2,1,Marseille,2011,Marseille,France
24789,Dmitry Tursunov,Jurgen Melzer,2,1,Marseille,2011,Marseille,France
24790,Robin Soderling,Nicolas Mahut,2,0,Marseille,2011,Marseille,France
24791,Tomas Berdych,Edouard Roger-Vasselin,2,0,Marseille,2011,Marseille,France
24792,Mikhail Youzhny,Gilles Simon,2,1,Marseille,2011,Marseille,France
24793,Jurgen Melzer,Andreas Seppi,2,0,Marseille,2011,Marseille,France
24794,Dmitry Tursunov,Ivan Ljubicic,2,0,Marseille,2011,Marseille,France
24795,Jo-Wilfried Tsonga,Sergiy Stakhovsky,2,1,Marseille,2011,Marseille,France
24796,Michael Llodra,Tobias Kamke,2,0,Marseille,2011,Marseille,France
24797,Marin Cilic,Philipp Petzschner,2,0,Marseille,2011,Marseille,France
24798,Ivan Ljubicic,Andrey Golubev,2,0,Marseille,2011,Marseille,France
24799,Jo-Wilfried Tsonga,Benoit Paire,2,0,Marseille,2011,Marseille,France
24800,Philipp Petzschner,Ernests Gulbis,2,0,Marseille,2011,Marseille,France
24801,Michael Llodra,Julien Benneteau,2,1,Marseille,2011,Marseille,France
24802,Marin Cilic,Stephane Bohli,2,1,Marseille,2011,Marseille,France
24803,Tobias Kamke,Thomas Schoorel,2,0,Marseille,2011,Marseille,France
24804,Nicolas Mahut,Andrey Kumantsov,2,0,Marseille,2011,Marseille,France
24805,Edouard Roger-Vasselin,Arnaud Clement,2,0,Marseille,2011,Marseille,France
24806,Andreas Seppi,Robin Haase,2,1,Marseille,2011,Marseille,France
24807,Gilles Simon,Nikolay Davydenko,2,0,Marseille,2011,Marseille,France
24808,Sergiy Stakhovsky,Illya Marchenko,2,0,Marseille,2011,Marseille,France
24809,Dmitry Tursunov,Grigor Dimitrov,2,1,Marseille,2011,Marseille,France
24810,Edouard Roger-Vasselin,Alexandre Sidorenko,2,0,Marseille,2011,Marseille,France
24811,Stephane Bohli,Maxime Teixeira,2,0,Marseille,2011,Marseille,France
24812,Andrey Kumantsov,Ruben Bemelmans,2,0,Marseille,2011,Marseille,France
24813,Thomas Schoorel,Romain Jouan,2,0,Marseille,2011,Marseille,France
24814,Edouard Roger-Vasselin,Yannick Mertens,2,0,Marseille,2011,Marseille,France
24815,Ruben Bemelmans,Yuri Schukin,2,0,Marseille,2011,Marseille,France
24816,Stephane Bohli,Joao Sousa,2,0,Marseille,2011,Marseille,France
24817,Thomas Schoorel,Vincent Millot,2,0,Marseille,2011,Marseille,France
24818,Romain Jouan,Jan-Lennard Struff,2,0,Marseille,2011,Marseille,France
24819,Andrey Kumantsov,Jonathan Hilaire,2,0,Marseille,2011,Marseille,France
24820,Alexandre Sidorenko,Michael Ryderstedt,2,1,Marseille,2011,Marseille,France
24821,Maxime Teixeira,Laurent Rochette,2,1,Marseille,2011,Marseille,France
24822,Romain Jouan,Mikhail Kukushkin,2,1,Marseille,2011,Marseille,France
24823,Andrey Kumantsov,Go Soeda,2,0,Marseille,2011,Marseille,France
24824,Edouard Roger-Vasselin,Marc Gicquel,2,1,Marseille,2011,Marseille,France
24825,Maxime Teixeira,Julian Reister,2,0,Marseille,2011,Marseille,France
24826,Yuri Schukin,Evgeny Korolev,2,1,Marseille,2011,Marseille,France
24827,Michael Ryderstedt,Conor Niland,2,0,Marseille,2011,Marseille,France
24828,Stephane Bohli,Ivo Minar,2,1,Marseille,2011,Marseille,France
24829,Vincent Millot,Florian Reynet,2,0,Marseille,2011,Marseille,France
24830,Ruben Bemelmans,Niels Desein,2,1,Marseille,2011,Marseille,France
24831,Jonathan Hilaire,Mathias Bourgue,2,0,Marseille,2011,Marseille,France
24832,Yannick Mertens,Pierre-Hugues Herbert,2,1,Marseille,2011,Marseille,France
24833,Laurent Rochette,Antoine Escoffier,2,1,Marseille,2011,Marseille,France
24834,Thomas Schoorel,Andrej Martin,2,0,Marseille,2011,Marseille,France
24835,Alexandre Sidorenko,Nikola Mektic,2,0,Marseille,2011,Marseille,France
24836,Joao Sousa,Matteo Trevisan,2,0,Marseille,2011,Marseille,France
24837,Jan-Lennard Struff,Gregoire Burquier,2,0,Marseille,2011,Marseille,France
24838,Nicolas Almagro,Juan Ignacio Chela,2,1,Buenos Aires,2011,Buenos Aires,Argentina
24839,Nicolas Almagro,Tommy Robredo,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24840,Juan Ignacio Chela,Stan Wawrinka,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24841,Nicolas Almagro,Jose Acasuso,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24842,Stan Wawrinka,Juan Monaco,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24843,Tommy Robredo,David Nalbandian,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24844,Juan Ignacio Chela,Albert Montanes,2,1,Buenos Aires,2011,Buenos Aires,Argentina
24845,Nicolas Almagro,Leonardo Mayer,2,1,Buenos Aires,2011,Buenos Aires,Argentina
24846,Stan Wawrinka,Victor Hanescu,2,1,Buenos Aires,2011,Buenos Aires,Argentina
24847,David Nalbandian,Juan Pablo Brzezicki,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24848,Albert Montanes,Fabio Fognini,2,1,Buenos Aires,2011,Buenos Aires,Argentina
24849,Juan Monaco,Eduardo Schwank,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24850,Tommy Robredo,Albert Ramos-Vinolas,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24851,Juan Ignacio Chela,Horacio Zeballos,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24852,Jose Acasuso,Pablo Cuevas,2,1,Buenos Aires,2011,Buenos Aires,Argentina
24853,Nicolas Almagro,Pablo Galdon,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24854,Stan Wawrinka,Carlos Berlocq,2,1,Buenos Aires,2011,Buenos Aires,Argentina
24855,David Nalbandian,Potito Starace,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24856,Albert Montanes,Ruben Ramirez Hidalgo,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24857,Juan Monaco,Ivan Navarro,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24858,Tommy Robredo,Maximo Gonzalez,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24859,Jose Acasuso,Alexandr Dolgopolov,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24860,Juan Ignacio Chela,Rui Machado,2,1,Buenos Aires,2011,Buenos Aires,Argentina
24861,Juan Pablo Brzezicki,Filippo Volandri,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24862,Pablo Cuevas,Lukasz Kubot,2,1,Buenos Aires,2011,Buenos Aires,Argentina
24863,Fabio Fognini,Fred Gil,2,1,Buenos Aires,2011,Buenos Aires,Argentina
24864,Victor Hanescu,Daniel Gimeno-Traver,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24865,Leonardo Mayer,Federico Delbonis,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24866,Albert Ramos-Vinolas,Joao Souza,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24867,Eduardo Schwank,Igor Andreev,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24868,Horacio Zeballos,Pablo Andujar,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24869,Albert Ramos-Vinolas,Ricardo Hocevar,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24870,Ivan Navarro,Diego Junqueira,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24871,Juan Pablo Brzezicki,Paul Capdeville,2,1,Buenos Aires,2011,Buenos Aires,Argentina
24872,Pablo Galdon,Giovanni Lapentti,2,1,Buenos Aires,2011,Buenos Aires,Argentina
24873,Albert Ramos-Vinolas,Juan-Pablo Villar,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24874,Giovanni Lapentti,Daniel Munoz de la Nava,2,1,Buenos Aires,2011,Buenos Aires,Argentina
24875,Diego Junqueira,Lionel Noviski,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24876,Paul Capdeville,Diego Schwartzman,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24877,Ricardo Hocevar,Peter Luczak,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24878,Ivan Navarro,David Marrero,2,1,Buenos Aires,2011,Buenos Aires,Argentina
24879,Juan Pablo Brzezicki,Agustin Velotti,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24880,Pablo Galdon,Facundo Bagnis,2,1,Buenos Aires,2011,Buenos Aires,Argentina
24881,Albert Ramos-Vinolas,Alessandro Giannessi,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24882,Daniel Munoz de la Nava,Marco Trungelliti,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24883,Diego Junqueira,Alejandro Fabbri,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24884,Paul Capdeville,Facundo Lugones,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24885,Peter Luczak,Martin Vassallo Arguello,2,1,Buenos Aires,2011,Buenos Aires,Argentina
24886,Pablo Galdon,Adrian Ungur,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24887,Ivan Navarro,Gonzalo Tur,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24888,Juan Pablo Brzezicki,Juan-Pablo Amado,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24889,Facundo Bagnis,Renzo Olivo,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24890,Ricardo Hocevar,Jorge Aguilar,2,1,Buenos Aires,2011,Buenos Aires,Argentina
24891,Giovanni Lapentti,Caio Zampieri,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24892,David Marrero,Juan Ignacio Londero,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24893,Lionel Noviski,Guido Andreozzi,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24894,Diego Schwartzman,Andrea Collarini,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24895,Agustin Velotti,Facundo Arguello,2,1,Buenos Aires,2011,Buenos Aires,Argentina
24896,Juan-Pablo Villar,Guillermo Duran,2,0,Buenos Aires,2011,Buenos Aires,Argentina
24897,Novak Djokovic,Roger Federer,2,0,Dubai,2011,Dubai,United Arab Emirates
24898,Roger Federer,Richard Gasquet,2,0,Dubai,2011,Dubai,United Arab Emirates
24899,Novak Djokovic,Tomas Berdych,2,1,Dubai,2011,Dubai,United Arab Emirates
24900,Roger Federer,Sergiy Stakhovsky,2,0,Dubai,2011,Dubai,United Arab Emirates
24901,Novak Djokovic,Florian Mayer,2,0,Dubai,2011,Dubai,United Arab Emirates
24902,Tomas Berdych,Philipp Petzschner,2,0,Dubai,2011,Dubai,United Arab Emirates
24903,Richard Gasquet,Gilles Simon,2,1,Dubai,2011,Dubai,United Arab Emirates
24904,Roger Federer,Marcel Granollers,2,0,Dubai,2011,Dubai,United Arab Emirates
24905,Novak Djokovic,Feliciano Lopez,2,1,Dubai,2011,Dubai,United Arab Emirates
24906,Tomas Berdych,Nikolay Davydenko,2,0,Dubai,2011,Dubai,United Arab Emirates
24907,Sergiy Stakhovsky,Ernests Gulbis,2,1,Dubai,2011,Dubai,United Arab Emirates
24908,Richard Gasquet,Sergei Bubka,2,0,Dubai,2011,Dubai,United Arab Emirates
24909,Florian Mayer,Andrey Golubev,2,0,Dubai,2011,Dubai,United Arab Emirates
24910,Philipp Petzschner,Philipp Kohlschreiber,2,1,Dubai,2011,Dubai,United Arab Emirates
24911,Gilles Simon,Lukas Rosol,2,0,Dubai,2011,Dubai,United Arab Emirates
24912,Roger Federer,Somdev Devvarman,2,0,Dubai,2011,Dubai,United Arab Emirates
24913,Novak Djokovic,Michael Llodra,2,0,Dubai,2011,Dubai,United Arab Emirates
24914,Tomas Berdych,Jeremy Chardy,2,0,Dubai,2011,Dubai,United Arab Emirates
24915,Gilles Simon,Mikhail Youzhny,2,0,Dubai,2011,Dubai,United Arab Emirates
24916,Sergei Bubka,Ivan Ljubicic,2,0,Dubai,2011,Dubai,United Arab Emirates
24917,Philipp Kohlschreiber,Viktor Troicki,2,0,Dubai,2011,Dubai,United Arab Emirates
24918,Andrey Golubev,Marcos Baghdatis,0,0,Dubai,2011,Dubai,United Arab Emirates
24919,Ernests Gulbis,Michael Berrer,2,0,Dubai,2011,Dubai,United Arab Emirates
24920,Nikolay Davydenko,Guillermo Garcia-Lopez,2,0,Dubai,2011,Dubai,United Arab Emirates
24921,Richard Gasquet,Grigor Dimitrov,2,0,Dubai,2011,Dubai,United Arab Emirates
24922,Marcel Granollers,Dmitry Tursunov,2,0,Dubai,2011,Dubai,United Arab Emirates
24923,Feliciano Lopez,Yen-Hsun Lu,0,0,Dubai,2011,Dubai,United Arab Emirates
24924,Florian Mayer,Jarkko Nieminen,2,0,Dubai,2011,Dubai,United Arab Emirates
24925,Philipp Petzschner,Andreas Seppi,2,1,Dubai,2011,Dubai,United Arab Emirates
24926,Lukas Rosol,Karol Beck,2,0,Dubai,2011,Dubai,United Arab Emirates
24927,Sergiy Stakhovsky,Omar Alawadhi,2,0,Dubai,2011,Dubai,United Arab Emirates
24928,Lukas Rosol,Tobias Kamke,2,1,Dubai,2011,Dubai,United Arab Emirates
24929,Grigor Dimitrov,Rik De Voest,2,0,Dubai,2011,Dubai,United Arab Emirates
24930,Karol Beck,Yuri Schukin,2,0,Dubai,2011,Dubai,United Arab Emirates
24931,Sergei Bubka,Paolo Lorenzi,2,0,Dubai,2011,Dubai,United Arab Emirates
24932,Tobias Kamke,Ivo Minar,2,0,Dubai,2011,Dubai,United Arab Emirates
24933,Yuri Schukin,Mischa Zverev,2,1,Dubai,2011,Dubai,United Arab Emirates
24934,Grigor Dimitrov,Mahmoud-Nader Al Baloushi,2,0,Dubai,2011,Dubai,United Arab Emirates
24935,Paolo Lorenzi,Illya Marchenko,2,0,Dubai,2011,Dubai,United Arab Emirates
24936,Sergei Bubka,Simone Bolelli,2,0,Dubai,2011,Dubai,United Arab Emirates
24937,Karol Beck,Stephane Robert,2,1,Dubai,2011,Dubai,United Arab Emirates
24938,Lukas Rosol,Marsel Ilhan,2,0,Dubai,2011,Dubai,United Arab Emirates
24939,Rik De Voest,Julian Reister,2,0,Dubai,2011,Dubai,United Arab Emirates
24940,David Ferrer,Nicolas Almagro,2,1,Acapulco,2011,Acapulco,Mexico
24941,David Ferrer,Alexandr Dolgopolov,2,1,Acapulco,2011,Acapulco,Mexico
24942,Nicolas Almagro,Thomaz Bellucci,2,0,Acapulco,2011,Acapulco,Mexico
24943,David Ferrer,Juan Monaco,2,1,Acapulco,2011,Acapulco,Mexico
24944,Nicolas Almagro,Santiago Giraldo,2,1,Acapulco,2011,Acapulco,Mexico
24945,Alexandr Dolgopolov,Stan Wawrinka,2,0,Acapulco,2011,Acapulco,Mexico
24946,Thomaz Bellucci,Lukasz Kubot,2,1,Acapulco,2011,Acapulco,Mexico
24947,David Ferrer,Santiago Gonzalez,2,0,Acapulco,2011,Acapulco,Mexico
24948,Nicolas Almagro,Filippo Volandri,2,0,Acapulco,2011,Acapulco,Mexico
24949,Stan Wawrinka,Fabio Fognini,2,1,Acapulco,2011,Acapulco,Mexico
24950,Santiago Giraldo,Albert Montanes,2,0,Acapulco,2011,Acapulco,Mexico
24951,Alexandr Dolgopolov,Carlos Berlocq,2,0,Acapulco,2011,Acapulco,Mexico
24952,Juan Monaco,Pablo Cuevas,2,0,Acapulco,2011,Acapulco,Mexico
24953,Thomaz Bellucci,Ivan Navarro,2,1,Acapulco,2011,Acapulco,Mexico
24954,Lukasz Kubot,Eduardo Schwank,2,1,Acapulco,2011,Acapulco,Mexico
24955,David Ferrer,Adrian Ungur,2,0,Acapulco,2011,Acapulco,Mexico
24956,Thomaz Bellucci,Fernando Verdasco,2,1,Acapulco,2011,Acapulco,Mexico
24957,Nicolas Almagro,Victor Hanescu,2,0,Acapulco,2011,Acapulco,Mexico
24958,Stan Wawrinka,Pablo Andujar,2,1,Acapulco,2011,Acapulco,Mexico
24959,Albert Montanes,Daniel Gimeno-Traver,2,0,Acapulco,2011,Acapulco,Mexico
24960,Alexandr Dolgopolov,Paul Capdeville,2,0,Acapulco,2011,Acapulco,Mexico
24961,Juan Monaco,Horacio Zeballos,2,0,Acapulco,2011,Acapulco,Mexico
24962,Eduardo Schwank,Juan Ignacio Chela,2,0,Acapulco,2011,Acapulco,Mexico
24963,Carlos Berlocq,Daniel Munoz de la Nava,2,1,Acapulco,2011,Acapulco,Mexico
24964,Pablo Cuevas,Potito Starace,2,0,Acapulco,2011,Acapulco,Mexico
24965,Fabio Fognini,Maximo Gonzalez,2,0,Acapulco,2011,Acapulco,Mexico
24966,Santiago Giraldo,Albert Ramos-Vinolas,2,1,Acapulco,2011,Acapulco,Mexico
24967,Santiago Gonzalez,Daniel Garza,2,0,Acapulco,2011,Acapulco,Mexico
24968,Lukasz Kubot,Ruben Ramirez Hidalgo,2,0,Acapulco,2011,Acapulco,Mexico
24969,Ivan Navarro,Manuel Sanchez,2,1,Acapulco,2011,Acapulco,Mexico
24970,Filippo Volandri,Fred Gil,2,1,Acapulco,2011,Acapulco,Mexico
24971,Paul Capdeville,Fred Gil,2,1,Acapulco,2011,Acapulco,Mexico
24972,Maximo Gonzalez,Horacio Zeballos,2,0,Acapulco,2011,Acapulco,Mexico
24973,Albert Ramos-Vinolas,Daniel Munoz de la Nava,2,0,Acapulco,2011,Acapulco,Mexico
24974,Adrian Ungur,Ivan Navarro,2,1,Acapulco,2011,Acapulco,Mexico
24975,Ivan Navarro,Rui Machado,2,0,Acapulco,2011,Acapulco,Mexico
24976,Fred Gil,Peter Luczak,2,1,Acapulco,2011,Acapulco,Mexico
24977,Horacio Zeballos,Antonio Ruiz-Rosales,2,0,Acapulco,2011,Acapulco,Mexico
24978,Albert Ramos-Vinolas,Luis Diaz-Barriga,2,0,Acapulco,2011,Acapulco,Mexico
24979,Maximo Gonzalez,Alexis Carlos,2,0,Acapulco,2011,Acapulco,Mexico
24980,Daniel Munoz de la Nava,Luis Patiño,2,0,Acapulco,2011,Acapulco,Mexico
24981,Adrian Ungur,Diego Junqueira,2,0,Acapulco,2011,Acapulco,Mexico
24982,Paul Capdeville,Pierre-Ludovic Duclos,2,0,Acapulco,2011,Acapulco,Mexico
24983,Juan Martin del Potro,Janko Tipsarevic,2,0,Delray Beach,2011,Delray Beach,United States
24984,Juan Martin del Potro,Mardy Fish,2,0,Delray Beach,2011,Delray Beach,United States
24985,Janko Tipsarevic,Kei Nishikori,2,0,Delray Beach,2011,Delray Beach,United States
24986,Mardy Fish,Alejandro Falla,2,0,Delray Beach,2011,Delray Beach,United States
24987,Juan Martin del Potro,Kevin Anderson,2,0,Delray Beach,2011,Delray Beach,United States
24988,Janko Tipsarevic,Ivan Dodig,2,0,Delray Beach,2011,Delray Beach,United States
24989,Kei Nishikori,Ryan Sweeting,2,1,Delray Beach,2011,Delray Beach,United States
24990,Mardy Fish,Ricardo Mello,2,0,Delray Beach,2011,Delray Beach,United States
24991,Ryan Sweeting,Sam Querrey,2,0,Delray Beach,2011,Delray Beach,United States
24992,Kevin Anderson,Florent Serra,2,0,Delray Beach,2011,Delray Beach,United States
24993,Janko Tipsarevic,Blaz Kavcic,2,1,Delray Beach,2011,Delray Beach,United States
24994,Alejandro Falla,Adrian Mannarino,2,0,Delray Beach,2011,Delray Beach,United States
24995,Juan Martin del Potro,Teymuraz Gabashvili,2,0,Delray Beach,2011,Delray Beach,United States
24996,Ivan Dodig,Dudi Sela,2,1,Delray Beach,2011,Delray Beach,United States
24997,Kei Nishikori,James Blake,2,0,Delray Beach,2011,Delray Beach,United States
24998,Mardy Fish,Bjorn Phau,0,0,Delray Beach,2011,Delray Beach,United States
24999,Sam Querrey,Dustin Brown,2,1,Delray Beach,2011,Delray Beach,United States
25000,Teymuraz Gabashvili,John Isner,2,1,Delray Beach,2011,Delray Beach,United States
25001,Kevin Anderson,Donald Young,2,1,Delray Beach,2011,Delray Beach,United States
25002,Janko Tipsarevic,Ivo Karlovic,2,0,Delray Beach,2011,Delray Beach,United States
25003,James Blake,Benjamin Becker,2,0,Delray Beach,2011,Delray Beach,United States
25004,Adrian Mannarino,Leonardo Mayer,2,1,Delray Beach,2011,Delray Beach,United States
